,ta,ts,speed,kp,kd-kvfb,kd-kvff,ki,simul_settling_time,trial_no,settling_time
447,40,40,50,50,1000,1000,0.008,0.269,3,0.293
448,40,40,50,50,1000,1000,0.009000000000000001,0.2686,1,0.312
449,40,40,50,50,1000,1000,0.009000000000000001,0.2686,2,0.317
450,40,40,50,50,1000,1000,0.009000000000000001,0.2686,3,0.301
451,40,40,50,50,1000,1000,0.01,0.2682,1,0.389
452,40,40,50,50,1000,1000,0.01,0.2682,2,0.358
453,40,40,50,50,1000,1000,0.01,0.2682,3,0.44
454,40,40,50,50,1500,1500,0.002,0.2882,1,0.273
455,40,40,50,50,1500,1500,0.002,0.2882,2,1000.0
456,40,40,50,50,1500,1500,0.004,0.2778,1,0.366
457,40,40,50,50,1500,1500,0.004,0.2778,2,0.2
458,40,40,50,50,1500,1500,0.006,0.2709,1,0.294
459,40,40,50,50,1500,1500,0.006,0.2709,2,0.296
460,40,40,50,50,1500,1500,0.006,0.2709,3,0.289
461,40,40,50,50,1500,1500,0.008,0.269,1,0.282
462,40,40,50,50,1500,1500,0.008,0.269,2,0.282
463,40,40,50,50,1500,1500,0.008,0.269,3,0.275
464,40,40,50,50,1500,1500,0.01,0.2682,1,0.279
465,40,40,50,50,1500,1500,0.01,0.2682,2,0.271
466,40,40,50,50,1500,1500,0.01,0.2682,3,0.279
467,40,40,50,50,1500,1500,0.012,0.2676,1,0.275
468,40,40,50,50,1500,1500,0.012,0.2676,2,0.27
469,40,40,50,50,1500,1500,0.012,0.2676,3,0.278
470,40,40,50,50,1500,1500,0.014,0.2672,1,0.275
471,40,40,50,50,1500,1500,0.014,0.2672,2,0.276
472,40,40,50,50,1500,1500,0.014,0.2672,3,0.277
473,40,40,50,50,1500,1500,0.016,0.2671,1,0.271
474,40,40,50,50,1500,1500,0.016,0.2671,2,0.278
475,40,40,50,50,1500,1500,0.016,0.2671,3,0.281
476,40,40,50,50,1500,1500,0.018000000000000002,0.267,1,0.277
477,40,40,50,50,1500,1500,0.018000000000000002,0.267,2,0.274
478,40,40,50,50,1500,1500,0.018000000000000002,0.267,3,0.282
479,40,40,50,50,1500,1500,0.02,0.2668,1,0.369
480,40,40,50,50,1500,1500,0.02,0.2668,2,0.305
481,40,40,50,50,1500,1500,0.02,0.2668,3,0.408
482,40,40,65,65,500,500,0.002,0.0,1,1000.0
483,40,40,65,65,1000,1000,0.003,0.2831,1,0.407
484,40,40,65,65,1000,1000,0.003,0.2831,2,0.309
485,40,40,65,65,1000,1000,0.003,0.2831,3,0.391
486,40,40,65,65,1000,1000,0.004,0.2698,1,0.302
487,40,40,65,65,1000,1000,0.004,0.2698,2,0.331
488,40,40,65,65,1000,1000,0.004,0.2698,3,0.324
489,40,40,65,65,1000,1000,0.005,0.2732,1,0.351
490,40,40,65,65,1000,1000,0.005,0.2732,2,0.342
491,40,40,65,65,1000,1000,0.005,0.2732,3,0.344
492,40,40,65,65,1000,1000,0.006,0.2686,1,0.412
493,40,40,65,65,1000,1000,0.006,0.2686,2,0.415
494,40,40,65,65,1000,1000,0.006,0.2686,3,0.392
495,40,40,65,65,1000,1000,0.008,0.0,1,1000.0
496,40,40,65,65,1500,1500,0.002,0.2717,1,1000.0
497,40,40,65,65,1500,1500,0.004,0.0,1,1000.0
498,40,40,65,65,1500,1500,0.006,0.2686,1,0.286
499,40,40,65,65,1500,1500,0.006,0.2686,2,0.294
500,40,40,65,65,1500,1500,0.008,0.2679,1,0.305
501,40,40,65,65,1500,1500,0.008,0.2679,2,0.288
502,40,40,65,65,1500,1500,0.008,0.2679,3,0.282
503,40,40,65,65,1500,1500,0.01,0.2675,1,0.287
504,40,40,65,65,1500,1500,0.01,0.2675,2,0.286
505,40,40,65,65,1500,1500,0.01,0.2675,3,0.286
506,40,40,65,65,1500,1500,0.012,0.2671,1,0.306
507,40,40,65,65,1500,1500,0.012,0.2671,2,0.286
508,40,40,65,65,1500,1500,0.012,0.2671,3,0.281
509,40,40,65,65,1500,1500,0.014,0.267,1,0.349
510,40,40,65,65,1500,1500,0.014,0.267,2,0.299
511,40,40,65,65,1500,1500,0.014,0.267,3,0.3
512,40,40,65,65,1500,1500,0.016,0.0,1,1000.0
513,40,40,80,80,500,500,0.002,0.0,1,1000.0
514,40,40,80,80,1000,1000,0.002,0.2685,1,0.466
515,40,40,80,80,1000,1000,0.002,0.2685,2,0.445
516,40,40,80,80,1000,1000,0.002,0.2685,3,0.419
517,40,40,80,80,1000,1000,0.004,0.2683,1,0.563
518,40,40,80,80,1000,1000,0.004,0.2683,2,0.475
519,40,40,80,80,1000,1000,0.004,0.2683,3,1000.0
520,40,40,80,80,1500,1500,0.004,0.2683,1,0.326
521,40,40,80,80,1500,1500,0.004,0.2683,2,0.269
522,40,40,80,80,1500,1500,0.004,0.2683,3,0.268
523,40,40,80,80,1500,1500,0.006,0.2679,1,0.285
524,40,40,80,80,1500,1500,0.006,0.2679,2,0.283
525,40,40,80,80,1500,1500,0.006,0.2679,3,0.267
526,40,40,80,80,1500,1500,0.008,0.2674,1,0.286
527,40,40,80,80,1500,1500,0.008,0.2674,2,0.289
528,40,40,80,80,1500,1500,0.008,0.2674,3,0.284
529,40,40,80,80,1500,1500,0.01,0.2671,1,0.329
530,40,40,80,80,1500,1500,0.01,0.2671,2,0.299
531,40,40,80,80,1500,1500,0.01,0.2671,3,0.306
532,40,40,95,95,500,500,0.002,0.0,1,1000.0
533,40,40,95,95,1000,1000,0.002,0.2675,1,0.489
534,40,40,95,95,1000,1000,0.002,0.2675,2,0.387
535,40,40,95,95,1000,1000,0.002,0.2675,3,0.634
536,40,40,95,95,1500,1500,0.002,0.2675,1,0.428
537,40,40,95,95,1500,1500,0.002,0.2675,2,0.455
538,40,40,95,95,1500,1500,0.002,0.2675,3,0.273
539,40,40,95,95,1500,1500,0.004,0.26769,1,0.293
540,40,40,95,95,1500,1500,0.004,0.26769,2,0.296
541,40,40,95,95,1500,1500,0.004,0.26769,3,0.282
542,40,40,95,95,1500,1500,0.006,0.2674,1,0.385
543,40,40,95,95,1500,1500,0.006,0.2674,2,0.324
544,40,40,95,95,1500,1500,0.006,0.2674,3,1000.0
