,ta,ts,speed,kp,kd-kvfb,kd-kvff,ki,simul_settling_time,trial_no,settling_time
449,40,40,30,65,1500,1500,0.004,0.0,1,1000.0
450,40,40,30,65,1500,1500,0.006,0.3986,1,0.406
451,40,40,30,65,1500,1500,0.006,0.3986,2,0.419
452,40,40,30,65,1500,1500,0.006,0.3986,3,0.445
453,40,40,30,65,1500,1500,0.008,0.3982,1,0.408
454,40,40,30,65,1500,1500,0.008,0.3982,2,0.401
455,40,40,30,65,1500,1500,0.008,0.3982,3,0.409
456,40,40,30,65,1500,1500,0.01,0.3981,1,0.408
457,40,40,30,65,1500,1500,0.01,0.3981,2,0.408
458,40,40,30,65,1500,1500,0.01,0.3981,3,0.408
459,40,40,30,65,1500,1500,0.012,0.3978,1,0.404
460,40,40,30,65,1500,1500,0.012,0.3978,2,0.402
461,40,40,30,65,1500,1500,0.012,0.3978,3,0.402
462,40,40,30,65,1500,1500,0.014,0.3978,1,0.411
463,40,40,30,65,1500,1500,0.014,0.3978,2,0.406
464,40,40,30,65,1500,1500,0.014,0.3978,3,0.506
465,40,40,30,65,1500,1500,0.016,0.0,1,1000.0
466,40,40,30,80,1000,1000,0.002,0.3981,1,0.47
467,40,40,30,80,1000,1000,0.002,0.3981,2,1000.0
468,40,40,30,80,1000,1000,0.004,0.0,1,1000.0
469,40,40,30,80,1500,1500,0.004,0.39829,1,0.441
470,40,40,30,80,1500,1500,0.004,0.39829,2,0.425
471,40,40,30,80,1500,1500,0.004,0.39829,3,0.457
472,40,40,30,80,1500,1500,0.006,0.3982,1,0.403
473,40,40,30,80,1500,1500,0.006,0.3982,2,0.409
474,40,40,30,80,1500,1500,0.006,0.3982,3,0.417
475,40,40,30,80,1500,1500,0.008,0.3979,1,0.428
476,40,40,30,80,1500,1500,0.008,0.3979,2,0.423
477,40,40,30,80,1500,1500,0.008,0.3979,3,0.404
478,40,40,30,80,1500,1500,0.01,0.0,1,1000.0
479,40,40,30,95,1500,1500,0.002,0.0,1,1000.0
480,40,40,30,95,1500,1500,0.004,0.0,1,1000.0
481,40,40,30,95,1500,1500,0.006,0.3979,1,0.438
482,40,40,30,95,1500,1500,0.006,0.3979,2,0.437
483,40,40,30,95,1500,1500,0.006,0.3979,3,0.433
484,40,40,30,95,1500,1500,0.008,0.3978,1,0.426
485,40,40,30,95,1500,1500,0.008,0.3978,2,0.417
486,40,40,30,95,1500,1500,0.008,0.3978,3,0.424
